P27635	P49768
P49768	Q14118
P49768	P16066
P49768	Q14126
P49768	Q6EMK4
P49768	P21333
Q86U70	P17542
P17542	Q9BWW4
P17542	Q99081
P17542	Q12873
P17542	Q92769
P17542	P15923
P17542	Q13547
P17542	Q16576
P17542	P12980
P17542	Q9C0K0
P17542	Q9UKL0
O60907	Q13227
O60907	Q9Y618
Q13227	Q13547
Q13227	Q15466
Q13227	Q9Y618
Q9Y618	Q96T58
Q9Y618	Q15916
Q9Y618	P10276
Q9Y618	O00482
Q9Y618	Q05516
P10515	Q15120
P11831	P35269
P11831	P28324
P35269	P13984
P35269	Q00403
P49459	Q8N726
Q8N726	Q01094
Q8N726	Q9NXV6
O43752	Q96JG6
O43752	O75379
O43752	O95721
Q96JG6	Q96AJ9
Q96JG6	Q15836
Q96JG6	Q86Y82
Q96JG6	O75379
O95721	Q9BV40
O95721	O15294
O95721	P70280
O95721	P56962
P00519	Q13315
P00519	P46108
P00519	P42229
P00519	P46109
Q13586	Q96D31
Q13586	P48995
P20936	Q9NYB0
P20936	P09619
P48995	Q96D31
P19174	P09619
P19174	P43405
P13861	P11137
P13861	P24588
Q8IX03	Q9NV70
Q8IX03	O95219
Q9NV70	Q96KP1
Q9NV70	Q96A65
P61968	O43679
O43679	Q9BWW4
O43679	Q8TAP4
O43679	Q99598
Q8WXI9	O94776
Q8WXI9	Q17R98
Q8WXI9	O95365
O94776	Q9C005
O94776	O14980
O94776	O95365
O94776	Q13547
O94776	Q9UKV8
O94776	Q17R98
Q17R98	Q12873
Q17R98	Q92769
Q17R98	Q13547
Q17R98	Q16576
Q17R98	Q86YP4
Q17R98	Q9BTC8
Q17R98	Q09028
O95365	Q12873
O95365	Q92769
O95365	O15062
O95365	O15209
O95365	Q13547
O95365	Q6ZRS2
O95365	Q96K62
O95365	Q9NRL2
Q969G6	P13498
P16581	P06731
Q99961	P08173
Q99961	P35462
Q99961	P08172
Q99961	P35367
Q99961	P08913
P08173	Q99963
P08173	Q99962
P35462	P53618
P35462	Q99962
P35462	P21333
P08172	Q99962
P35367	Q99962
P08913	Q99962
Q9UKT4	Q9UJX6
Q9UKT4	O75496
Q9UKT4	Q16763
Q9UKT4	Q9UJX2
Q9UJX6	Q16763
O75496	Q9H211
Q16763	Q9UJX2
P25054	Q07666
P25054	Q14114
P25054	Q9UNN8
Q07666	P51531
Q14114	P30533
Q9UNN8	P25116
P17612	P31323
P17612	Q9HC16
P17612	Q9GZX7
P17612	P10644
Q9HC16	Q8IUX4
Q9HC16	P17676
Q9GZX7	P52294
Q9GZX7	O14980
Q9GZX7	P10644
P10644	Q9Y6D5
P10644	Q9Y6D6
P10644	Q14432
P01106	Q13526
P01106	O75486
P01106	O75592
P01106	Q92830
P01106	Q96L91
P01106	Q9Y230
P01106	Q9Y4A5
P01106	Q99741
P01106	Q15393
P01106	Q99471
P01106	Q16594
P01106	O95983
P01106	O75478
Q7Z7C8	P49848
Q7Z7C8	Q15542
Q7Z7C8	O00268
Q7Z7C8	Q16594
Q16594	Q92830
Q16594	P49848
Q16594	Q15542
Q16594	O00268
Q16594	Q00403
O00268	O43889
O00268	P49848
O00268	P15923
O00268	Q15542
O00268	Q9NS37
P27361	P53004
P53004	Q02750
O00267	P50613
O00267	P63272
P50613	P11802
P50613	P06493
P50613	Q9BWU1
P50613	P24941
P09132	Q9UHB9
A6ND01	Q8IYV9
O00254	P25116
O15354	Q01959
P57058	P30153
P57058	P23528
P30153	Q9C0C7
P30153	P37198
Q9P2Y5	Q9Y371
Q9P2Y5	P35606
Q9P2Y5	Q9P2W9
Q9P2Y5	O43264
Q9P2Y5	Q8NEB9
Q9P2Y5	Q14457
Q9P2Y5	A2RRP1
Q9Y371	Q8NEB9
P35606	O43264
P35606	A2RRP1
Q9P2W9	O43264
Q9P2W9	A2RRP1
O43264	A2RRP1
Q8NEB9	Q6ZNE5
Q8NEB9	Q14457
Q8NEB9	P06127
Q14457	Q6ZNE5
Q14457	P98082
Q14457	P10415
Q14457	P48736
Q14457	P31749
Q14457	P05783
Q14457	Q9C0C7
Q14457	Q99570
P43403	P20963
P43403	P22681
P22681	P15498
P22681	P62993
P22681	Q12965
P22681	P46108
P22681	P05783
P22681	P68036
P22681	P07948
Q99062	P09919
Q13315	P54274
Q13315	P15927
Q13315	Q15554
Q13315	P16104
P46108	Q13905
P46108	Q9H792
P46108	Q14185
P46108	P49023
P42229	P09619
P46109	Q9HCN6
P01583	P27930
P01583	O00165
O75880	Q14061
Q14061	O43819
Q9H2X6	Q06413
Q13362	P62140
Q13362	P62136
Q13362	P36873
P62136	P42261
P62136	P41236
P62136	Q99459
P62136	O75533
P62136	Q12972
P36873	Q9Y6D5
P36873	Q9Y6D6
P36873	P41236
Q13185	Q14739
Q13185	O15164
Q14739	P45973
O15164	Q13263
O15164	Q9HC52
O15164	Q92769
O15164	Q13547
O15164	Q9UPN9
O15164	P21333
O15164	P45973
P38919	P61326
P38919	Q9Y5S9
P38919	Q9BZI7
P38919	Q07955
P38919	Q9HCG8
P38919	Q16629
P38919	O15234
P38919	P09651
P61326	Q9Y5S9
P61326	O15234
P61326	Q9BZI7
P61326	Q9BRP8
Q9Y5S9	O15234
Q9BZI7	Q9H1J1
Q9BZI7	O15234
P09651	Q92973
P22736	Q15831
P22736	O60238
Q15831	O95835
Q15831	Q9P0L2
Q15831	Q9Y376
P20309	P49798
Q9H0D6	Q9NR30
Q9H0D6	Q16637
Q9NR30	Q9Y2X3
Q9NR30	O60832
Q9NR30	P22087
Q16637	Q14974
Q16637	Q9UHI6
Q16637	Q9BUR4
Q16637	P14678
Q9HAT8	P51617
P51617	P14778
P51617	Q96FA3
P51617	Q8N2H9
P51617	Q9NYJ8
Q07011	P41273
Q13415	Q13416
Q13415	P62803
Q13415	P17096
Q13415	P45973
Q13415	O43913
Q13415	O43929
Q13416	Q9Y5N6
Q13416	P17096
Q13416	O43913
Q13416	O43929
P17096	Q9Y5N6
P45973	Q14191
P45973	O43463
O43913	Q9Y5N6
O43929	Q9Y5N6
Q6P988	O00755
Q6P988	P51654
Q6P988	P56704
Q8IU57	P23458
P23458	P62993
P23458	P14784
P23458	P40189
O15169	O14641
O15169	Q5VWQ8
O14641	Q96EB6
O14641	P57078
P15151	Q15223
P15151	Q9NQS3
Q15223	Q96NY8
Q15223	Q9NQS3
Q9NQS3	Q92692
Q16186	P54725
Q9Y566	Q9UHR4
Q9UHR4	Q12929
Q9UHR4	Q5JU85
Q9UHR4	Q9BYB0
Q9UHR4	Q9UPX8
Q9H211	Q9Y5N6
Q9H211	O14777
O14777	P33981
Q96RK0	P54253
P54253	Q96I25
O14745	P13569
P09681	P48546
P48546	P01275
Q15796	Q9HAU4
Q15796	Q9GZU7
Q15796	O15194
Q9HAU4	Q15797
Q9HAU4	O15105
Q9GZU7	Q15797
O15194	Q15797
Q16778	P30291
P30291	Q14207
Q99558	Q12933
Q99558	Q02878
Q99558	P22087
Q99558	Q16543
Q16543	P11802
Q16543	Q13233
Q16543	Q9UHD2
Q16543	Q14164
Q13451	P08238
Q13451	Q13233
Q13451	Q14164
O14965	P53350
O14965	Q6PGQ7
O14965	O75330
O14965	Q96R06
O14965	Q9ULW0
Q02790	P08238
P08238	Q15185
P08238	P53041
P08238	O00170
P12694	P21953
Q13625	Q92843
Q13625	Q07817
Q13625	P10415
Q13625	P12830
Q92843	Q92934
Q07817	Q16611
Q07817	P42345
Q07817	P55957
Q07817	P21796
P10415	P21796
P10415	P55957
P10415	Q14643
P12830	P28827
P12830	P35221
P12830	Q9H8V3
Q96EB6	P68400
Q96EB6	O95352
Q96EB6	Q92997
Q96EB6	O43463
Q96EB6	Q13572
Q96EB6	O14640
Q96EB6	Q12778
P26358	P31749
Q14738	P30307
P30307	P53350
P30307	O14757
P14778	P09619
P09619	P35968
P09619	Q9NRA1
P09619	P01127
P09619	P62993
Q9NZU0	Q9HAR2
Q9Y275	O14836
P33993	Q9BVW5
Q9BVW5	Q9UNS1
Q9BVW5	Q14566
P08476	P27037
P08476	P36896
P27037	Q04771
P27037	P37023
P27037	P36896
P27037	P12643
Q13546	Q15628
Q15628	Q13158
Q15628	Q12933
Q9NVP2	P54198
Q9NVP2	Q13112
Q9NVP2	P49736
P54198	Q9Y294
Q13112	Q9Y294
P49736	Q14566
P49736	P25205
P49736	O75419
P49736	Q9Y294
P49736	Q8NCD3
Q9UKV8	Q5S007
Q9UKV8	Q13547
Q9UKV8	Q15631
Q9UKV8	P26196
Q9UKV8	O14980
Q9UKV8	Q08211
Q9UKV8	Q15633
Q9UKV8	Q99598
Q9UKV8	Q9UPY3
Q9UKV8	Q9UL18
Q9UKV8	Q9UPQ9
Q9UIV1	Q96LI5
P11802	P30279
P11802	Q92830
P11802	P30281
P11802	P46527
P11802	P38936
Q92830	O75486
Q92830	O75529
P30281	Q00534
P46527	Q9UQR0
P46527	P24941
P46527	P62993
P46527	P61586
P46527	P24864
P46527	P06493
P38936	Q9UQR0
P38936	P24941
P38936	P24864
P38936	Q92466
P38936	O96020
P08833	P05019
P05019	P24593
P05019	P17936
P05019	P08069
P05019	P22692
Q8TEK3	P55197
Q8TEK3	P42568
P42568	Q9HC52
O94817	Q9NT62
O94817	O95786
O95786	Q96C10
O95786	Q86WV6
O95786	Q9ULZ3
P21246	Q9UM73
Q92793	Q9Y265
Q92793	Q13572
Q92793	Q12772
Q92793	P10243
Q92793	P16220
Q92793	Q14653
Q92793	P23769
Q9Y265	Q96L91
Q9Y265	Q9Y230
Q9Y265	P35398
Q9Y265	P63279
Q9Y265	Q8NCD3
P23769	P17947
P23769	Q13547
Q16512	P31749
P31749	O15530
P31749	Q86V81
P31749	Q05195
P31749	Q9UNE7
P31749	Q12778
P31749	Q6ZVD8
P31749	Q92945
P31749	P42345
P31749	Q14643
P31749	Q5T1C6
Q13158	P48023
Q13158	P50591
P48023	P16333
P50591	Q9UBN6
P67870	P68400
P67870	P19784
P68400	P19784
P68400	Q9H063
Q13507	Q96D31
Q96D31	Q9BRQ5
O15400	P70280
P70280	O14617
P70280	Q9UNK0
P70280	Q96NW4
P48059	Q13418
Q16602	O60894
Q9HC52	P35226
Q9GZV8	Q9P2R3
Q9GZV8	Q8N680
Q99801	Q15717
Q99801	P30876
Q99801	Q96HI0
Q99801	Q9H9B1
P35226	P0C0S8
P35226	P78364
Q13127	Q92769
Q13127	O75376
Q13127	Q9UKL0
P0C0S8	Q13547
P0C0S8	Q99543
P0C0S8	O75530
P62807	Q99543
Q14671	Q9UFF9
Q9Y6X2	P06401
Q15596	P10276
Q15596	P19793
Q15596	O00482
O75925	P06401
Q13105	Q99684
Q13105	P06401
Q07869	P19793
P19793	P10276
P19793	P55055
P19793	P11473
Q15185	P42574
P53041	Q49AN0
P53041	Q16526
P53041	P49674
Q9NQ88	P52789
Q9Y3I0	Q8IWT0
Q8IWT0	Q52LJ0
Q15906	O00716
O00716	Q9H0E9
O00716	Q969R5
O00716	Q14186
P09467	Q99814
P40337	P14866
P40337	Q15370
P27540	Q99814
P29466	Q9HC29
P29466	P58753
P29466	O15553
P29466	P01584
P29466	P57730
P29466	O95760
P29466	Q5XLA6
Q9HC29	P98170
Q9HC29	Q8N697
Q9HC29	Q6UX06
P01584	Q9NPH3
P01584	P09429
O95760	Q01638
P00813	P27487
P27487	P08575
Q86TM6	O75460
O75460	P11021
Q15365	Q14498
Q12933	Q92956
Q12933	Q9UHD2
Q12933	Q92844
Q12933	Q99683
Q12933	P25942
Q12933	Q15750
Q12933	Q13077
Q9UHD2	Q86WV6
Q9UHD2	Q8IUC6
Q9UHD2	Q92844
Q99683	P46734
Q99683	Q99828
Q99683	P10599
P25942	P29965
Q15750	Q9NYJ8
P17947	Q08945
P17947	P49716
Q08945	Q7L7L0
P49716	O95071
P49716	O14980
P15927	P43351
P15927	P49643
P15927	P23025
P15927	P13051
P15927	P35244
Q13426	P49917
Q13426	Q9H9Q4
P36897	P61812
P36897	P37173
P36897	P02750
P36897	P10600
P36897	P17813
P61812	Q03167
P37173	Q03167
P37173	P10600
P37173	P37023
P02750	P17813
P10600	P37023
P17813	P37023
P32971	P28908
P02549	P11277
O15534	P49674
P49674	Q49AN0
P49674	O15055
Q14980	P78406
P78406	Q9UQE7
P78406	Q14683
P52298	Q14974
P61006	P50395
P50395	P62820
P49715	Q96RU8
Q6NSJ5	Q8IWT6
Q8IWT6	Q8TDW0
Q8IWT6	Q6P9F7
Q8IWT6	Q7L1W4
P14866	P22626
P50570	P15531
P50570	P22392
P15531	Q05193
P23510	P43489
P24941	P61024
P24941	Q9UQR0
P24941	P07305
P24941	P24864
P24941	O95835
P24941	P18858
P24522	P06493
O94762	P36954
O94762	Q06609
O94762	P30876
O94762	O15514
O94762	P19388
O94762	P62487
O43353	P98170
P98170	Q9Y239
P98170	P42574
P10147	P51677
P10147	P32302
P10147	P32246
P51677	Q16663
P51677	P13236
P51677	P80098
P51677	P02778
P51677	P51671
P51677	O14625
P51677	Q9Y258
P51677	P13501
P51677	O00175
P51677	Q99616
P51677	Q07325
P32302	P13236
P32302	O43927
P32302	O15467
P32302	P13501
P32246	Q16663
P32246	P13236
P32246	Q16627
P32246	P80098
P32246	P22362
P32246	P13500
P32246	P80075
P32246	O15467
P32246	P13501
P62995	Q13242
P62995	P38159
P51587	Q06609
P51587	P51784
P51587	Q86YC2
P51587	O14980
P51587	Q14565
Q06609	O94761
Q06609	Q96B01
Q06609	Q14191
Q06609	O75417
Q06609	P61956
Q06609	P63165
Q06609	O14980
Q06609	Q86YC2
Q06609	P43351
Q06609	P63279
P51784	Q86YC2
Q86YC2	Q96B01
Q86YC2	Q9BX63
Q86YC2	Q13618
Q86YC2	Q99708
Q86YC2	Q14145
O14980	Q96D46
O14980	Q9UPY3
O14980	Q9UL18
O14980	O95149
O14980	Q08211
Q14565	Q96B01
P10276	Q16236
P10276	O43707
P10276	O75376
O43312	P23468
O43823	Q9C005
O43823	Q9UBL3
O43823	P61964
Q9C005	Q14686
Q9C005	Q9P0U4
Q9C005	Q96JM2
Q9C005	Q15291
Q9C005	P28370
Q9C005	Q9UPW6
Q9C005	Q9UMN6
Q9C005	Q8IXM2
Q9C005	Q9UBL3
Q9C005	Q12830
Q9C005	P61964
Q9C005	O60264
Q9C005	Q09028
Q9UBL3	Q14686
Q9UBL3	Q9UPS6
Q9UBL3	O14686
Q9UBL3	Q15291
Q9UBL3	Q9UMN6
Q9UBL3	O15047
Q9UBL3	Q8NEZ4
P61964	Q14686
P61964	Q15291
P61964	Q9UMN6
Q01973	P41221
Q13951	Q93034
Q93034	Q96GG9
Q93034	Q15370
Q6ZN18	O75530
Q6ZN18	Q92833
Q6ZN18	Q15022
O75530	Q15022
O75530	Q09028
O75530	Q9NY59
O75530	Q92833
Q92833	Q15022
Q92833	Q92769
Q92833	Q16576
Q92833	Q09028
Q15022	Q92769
Q15022	Q9P0M6
Q15022	Q09028
Q15022	Q16576
Q14118	Q92542
Q92542	P16066
Q92542	Q14126
Q92542	Q6EMK4
Q16531	Q8N5D0
Q16531	Q8WV16
Q16531	Q58WW2
Q16531	Q8TEL6
Q16531	Q96SW2
Q16531	Q9ULG1
Q16531	P62877
Q16531	P35869
Q16531	Q13619
Q16531	Q92466
Q96SW2	Q13422
Q96SW2	Q13619
P62877	P49427
P62877	Q13618
P62877	P61081
P62877	Q92466
Q13619	O94888
Q13619	Q92466
Q92466	Q01831
Q9NVC6	Q9BTT4
Q9NVC6	P15976
Q9BQA1	Q9UMN6
Q00403	P19388
Q14686	Q15291
Q14686	Q9UMN6
Q14686	Q12888
Q14686	O15550
Q14686	Q8NEZ4
Q14686	O14607
Q15291	Q9UMN6
Q15291	Q8NEZ4
Q9UMN6	O75475
Q9UMN6	P52597
Q9UMN6	Q92945
Q12888	P53350
Q12888	P63165
O15550	P48431
Q7KZI7	Q7L7X3
Q7KZI7	Q15139
Q13263	Q9UPN9
Q13263	Q12873
Q13263	P63165
Q12873	P63165
P63165	P46060
P63165	Q9HC62
P63165	Q00613
P63165	P22460
P63165	Q9P0U3
P63165	P10914
P63165	P63279
P63165	P26367
P63165	P19419
P63165	O00180
P63165	Q9UBT2
P51003	Q9UKF6
P51003	Q9P2I0
Q9UKF6	Q9H6E5
Q9UQE7	Q14683
Q9UQE7	Q8WVM7
Q9UQE7	O60216
Q14683	Q96FF9
Q14683	Q9NTI5
Q14683	O60216
Q8WVM7	O60216
O60216	Q14674
Q99962	P18089
Q99962	P13945
Q99962	Q9Y5N1
P53618	Q9Y678
P53618	P24390
P21333	P14416
P21333	P05106
P21333	P41180
P21333	Q8N264
P21333	P08514
P21333	P26010
Q12830	O60264
Q09028	Q8NCD3
Q15843	O94888
Q15843	P61081
O94888	Q13618
P61081	Q96GG9
Q9UBU7	O00311
P43351	P35244
P43351	P63279
P01308	P06213
Q9HC77	O94986
Q9HC77	Q15468
O94986	Q9UPN4
O94986	Q9BV73
O94986	Q5TZA2
O94986	Q66GS9
O94986	O43379
O94986	O00444
P35638	Q16520
P35638	O14908
Q99081	O75376
Q99081	Q02363
O75376	P20393
O75376	Q15916
O75376	Q05516
Q02363	P15923
Q02363	Q96HC4
Q96QV1	O43323
Q13490	P61077
P61077	Q96BH1
Q9H063	P42345
Q8NEV9	Q14213
Q14213	P29459
P35221	Q9H8V3
P35221	P18206
P35221	Q9H0H5
O00482	Q15466
P19022	P14923
P29317	P52803
P29317	P20827
P29317	O15357
P49789	Q9UJU2
Q9UJU2	P11473
Q9Y2T1	P53350
P80098	P49682
P80098	P41597
P80098	Q9NPB9
P02778	P49682
P51671	P49682
O14625	P49682
P13501	P49682
Q99616	P41597
Q99616	P49682
Q99616	Q9NPB9
Q07325	P49682
P21912	Q16740
P21912	O76031
Q16740	Q12931
Q16740	O76031
Q8N6P7	Q9GZX6
Q9GZX6	Q08334
P21917	P08588
P21917	P35368
Q92831	Q9Y5W3
Q16611	O95140
Q16611	P55957
Q16611	Q8IWA4
O95140	Q9BXM7
O95140	Q8IWA4
P55957	P42574
P16104	P49959
P16104	Q99504
P16104	Q9UIG0
P16104	Q99708
P16104	Q92878
P12755	Q6ZSG1
Q6ZSG1	O43541
Q6ZSG1	P12757
Q6ZSG1	O15105
P78364	P35227
Q07954	Q12879
Q12879	P29475
Q7L576	Q9Y6W5
Q7L576	Q92558
Q7L576	Q9Y2A7
Q9Y6W5	Q9Y2A7
Q92558	Q8WUW1
Q92558	Q9NYB9
Q92558	Q9Y2A7
Q9BV40	P56962
Q92769	Q9P0M6
Q92769	Q13547
Q9UKL0	Q13547
Q9UKL0	Q96BD5
P46939	Q13884
P46939	Q08209
P46939	Q13424
Q08209	P63098
Q08209	P24588
P61024	Q00526
P61024	P06493
P06493	P14635
P06493	Q9UQR0
P06493	Q99741
P06493	O95835
P06493	O75618
P06493	P24864
Q00534	P55273
P52803	P29320
P29320	O14672
Q9NYV4	O75909
Q9P289	Q9Y376
Q9P289	Q9BUL8
Q9BUL8	Q9Y6E0
Q9BUL8	O00506
Q9Y4X5	P68036
Q9NYB0	Q96AP0
Q9NYB0	Q8NEM0
Q9NYB0	Q9BSI4
Q9NYB0	P54274
Q9NYB0	Q15554
Q9NYB0	Q96QC0
Q9NYB0	Q9NUX5
Q96AP0	Q9NUX5
Q96AP0	Q15554
Q96AP0	P54274
Q96AP0	Q9BSI4
Q8NEM0	Q15554
Q9BSI4	Q15554
Q9BSI4	P54274
Q15554	P49959
Q15554	Q9H816
Q15554	Q9NUX5
Q15554	Q96QC0
Q15554	Q92878
Q9NUX5	Q9H668
Q9NUX5	Q2NKJ3
Q99814	P60842
Q99814	O60573
P60842	Q53EL6
Q9Y4E5	P63279
Q9Y4E5	P33991
P63279	P46060
P63279	P22460
P63279	P41212
P33991	Q93009
Q96EF0	Q96QG7
P42574	P02511
P42574	P55212
P42574	P10599
P42574	P52566
Q9Y2Y0	P36404
P30086	P16050
P30086	P04049
P04049	Q02750
P04049	P01116
P04049	P30304
P04049	Q8IVT5
P04049	P01112
P04049	P01111
P04049	O14807
P04049	P10398
P04049	Q13188
Q00526	P24863
Q14974	Q9BUR4
Q14974	O95149
Q13547	Q16254
Q13547	O14503
Q13547	P28749
Q13547	Q08999
Q13547	P04198
Q13547	O95983
Q13547	Q15466
Q13547	Q01094
Q13547	Q96ST3
P49959	Q9NVH0
P49959	Q99708
P49959	Q92878
Q9NVH0	Q99708
Q99708	O75475
Q99708	Q08999
Q99708	Q92878
Q99708	Q13363
Q99708	Q9UQ84
Q13503	P15976
P15976	Q9Y2X0
P15976	Q8IX07
P15976	A0JLT2
P15976	O60244
P15976	Q9H944
P15976	P24863
P14635	O75618
P14635	P30304
P30304	P01112
P30304	O14757
P0C0S5	O95347
O95347	Q15003
Q01105	Q9BV86
Q9BV86	P18754
Q9BWU1	P24863
P05455	P19338
P05455	Q9Y6D6
P19338	P15923
P19338	Q86UQ8
P19338	Q9Y6D6
P19338	P22087
P19338	P37198
Q9Y6D6	Q9Y6D5
Q9Y6D6	P22087
Q9Y6D6	Q14432
Q9Y6D6	P37198
Q03519	Q03518
Q03519	P13747
P13747	P61769
P13747	P27797
Q13905	P62834
P09914	Q86WV6
Q86WV6	Q14164
Q86WV6	P09913
Q86WV6	P60468
O75340	Q13561
Q7Z7A3	Q2VPK5
Q8NI16	P05230
P05230	P22607
P23771	Q9UQL6
P20393	O75592
P51608	Q9BZK7
P51608	Q96ST3
Q01664	P55040
P53350	O95251
P53350	O43663
P53350	Q6PGQ7
P53350	Q9NYY3
P53350	Q99741
P53350	Q38SD2
P53350	P60484
P53350	Q9H0H5
O75330	Q9ULW0
Q96R06	Q9P209
O43255	O95835
O43255	Q7Z6J0
O43255	Q9NRM7
O95835	Q9P0L2
O95835	Q14160
P01350	P32239
O00444	Q8TEP8
O00444	Q66GS9
O00444	Q9H8V3
Q99497	P37840
P18464	P61769
P61769	P15813
P61769	P55899
P61769	P02786
Q92905	P61201
Q92905	O14879
Q92905	Q9BT78
Q92905	Q13098
P42702	P26441
P42702	P15018
P42702	P13725
P26441	P26992
P13725	P40189
P13725	P05231
Q86YS3	P62330
P62330	Q9NZ52
P62330	P06213
P35968	P52584
P35968	P49767
Q9NRA1	P16234
P01127	P16234
P62993	P35568
P62993	Q9UQC2
P62993	O43561
P62993	P10721
Q9H2S1	P35609
Q9UQM7	Q13557
Q13557	Q92736
P26045	P42566
P26045	P06213
P26045	P53778
P42566	P18031
P06213	O43739
P06213	P35568
P06213	Q14449
P06213	Q99418
P06213	P18031
Q13464	P35579
P35579	P26447
P18827	P34741
P18827	O75056
P18827	Q13009
P18827	P21926
P34741	P31431
P34741	O75056
P34741	Q13009
O75056	P31431
O75056	Q13009
Q13009	P31431
P51686	O15444
Q5S007	Q9UNE7
Q9UNE7	P11142
Q6R327	P42345
Q6R327	Q9Y4R8
P42345	Q15382
P42345	P62942
Q5T4W7	O60609
O75533	Q9Y3B4
O75533	O60306
O75533	Q96I25
O43516	P16333
P16333	O00401
P16333	O60942
Q8N697	Q8IY34
P30273	Q8WTT0
P43405	P07948
P43405	Q15349
P07948	Q9HCN6
Q92547	Q07864
Q92547	Q01094
Q01094	Q86X55
Q01094	Q14186
P33240	Q9H6E5
Q92585	Q06330
Q9UPY8	P30622
P30622	Q9NY65
P30622	P07437
P30622	Q9H4B7
P30622	Q15691
P30622	Q13509
P30622	Q71U36
Q8IU60	Q92841
Q8IU60	Q9NPI6
Q8IU60	Q7Z2W4
Q92841	P26651
Q92841	Q9NRR4
Q92841	Q9NPI6
Q92841	Q9NQT5
Q92841	Q9NQT4
Q9NPI6	Q92636
Q9NPI6	P26196
Q9NPI6	Q7Z2W4
Q9NPI6	Q96F86
Q9NPI6	Q8IZD4
Q7Z2W4	Q8IZH2
Q7Z2W4	Q15024
Q7Z2W4	O95453
Q7Z2W4	Q9NQT5
Q7Z2W4	Q9NQT4
Q9UNH7	Q13596
Q16181	Q14141
Q16181	Q15019
Q16181	Q99719
Q14141	Q15019
Q15019	Q99719
Q99719	Q9NVA2
Q9Y6D9	Q02224
Q14191	O43463
P61956	Q9HC62
P61956	Q9P0U3
P61956	Q8IZU3
P02511	P02489
P43246	P52701
P43246	P20585
Q14493	Q8IV48
Q13156	P35244
P02533	P13647
P13647	P15924
Q03933	Q00613
P02538	P15924
P15924	P05783
Q14209	Q14186
Q16254	P28749
Q16254	Q14186
Q16254	Q08999
Q9Y676	Q9BRJ2
Q9Y676	P52815
Q9Y676	Q92552
Q9Y676	Q7Z7H8
Q9Y676	Q9BZE1
P17480	Q04724
P17480	Q13950
Q14186	P28749
Q14186	Q15329
P15172	P15923
P15172	Q08999
P15923	P15173
P04085	P16234
P04180	P02647
P01903	P01912
Q86SZ2	O43617
O43617	P48553
O43617	Q9Y296
O43617	O75865
O43617	Q9Y2L5
O43617	P27708
O43617	Q8WVT3
O43617	Q9Y5R8
O43739	P35568
P35568	Q99418
Q99598	Q15631
O00422	Q9UKV3
P61158	O00401
O14939	P15153
P15153	Q92608
O43157	Q92854
O43157	Q92730
Q92730	Q9NRY4
Q9UQR0	Q93009
Q93009	P60484
Q9Y613	P01112
P01112	Q8WWW0
P01112	Q15036
P01112	O43566
P01112	Q13671
P01112	Q9NZL6
P01112	Q07889
P01112	P10398
Q9Y6D5	Q14432
Q9NSD9	Q9Y285
Q96FA3	Q9NWZ3
Q9NWZ3	O43187
Q9Y572	Q8NB16
Q16576	Q8NCD3
O43463	Q9H9B1
Q13216	Q03468
Q14997	P62333
Q8TD16	P49792
O75044	P49750
O75044	Q9NQX3
Q14012	P29350
Q8TCY5	P41968
Q8TCY5	P33032
Q8TCY5	Q01718
Q8TCY5	P32245
Q8TCY5	Q96G30
P41968	Q96G30
P33032	Q96G30
Q01718	Q96G30
P32245	Q96G30
Q9NRR4	Q15797
Q9NRR4	Q99717
Q9NRR4	Q92945
Q9NRR4	P17844
Q9NRR4	Q8TAD8
Q8WWW0	Q13188
Q8WWW0	Q13043
Q13188	Q9H8S9
Q13043	Q9H4B6
Q13043	Q12778
Q9UGJ1	P23258
P23258	O43379
Q12931	Q9BXM7
Q92973	P52272
P15260	P01579
P08571	O60603
P08571	P18428
P05106	P08514
P16520	P63211
P60484	P52732
P60484	Q5T2D3
P60484	Q92995
Q9H0H5	Q9H8V3
P17252	P24588
Q9H8V3	Q02241
P57078	Q05655
Q9BRJ2	P52815
P52815	O00411
P52815	Q7Z7H8
P52815	Q9BZE1
P52815	Q92552
Q8N3Y3	O43505
P19525	O75569
P19525	O14862
P19525	P05198
P19525	Q9NPP4
O14862	Q9ULZ3
P35998	P54727
P28068	P28067
P84090	P62318
O75462	Q9UBD9
O14595	Q15797
Q15797	P17844
P16109	Q14242
P19875	P25025
P25025	P42830
P25025	P09341
P25025	P02775
P25025	P19876
Q9BUR4	Q9UHI6
Q16658	Q9HD67
P27352	O60494
P26927	Q04912
P35225	Q14627
P35225	P78552
Q8IV04	P16298
P16298	P19484
Q13651	P22301
P22301	Q08334
Q9H221	Q9H222
P20339	Q9P2R3
P41597	P13500
P41597	P80075
P41597	O15467
Q9NPB9	P13500
Q9NPB9	P80075
Q9HC62	P55854
P55854	P22460
P20827	O15357
O15357	P21709
Q8IYD8	Q9BTP7
Q9Y6E0	Q5VSL9
Q5VSL9	P62714
Q9Y230	Q8NCD3
Q9BTT4	O95402
Q9BTT4	Q9H944
Q9BTT4	Q93074
Q9BTT4	O75448
Q9BTT4	P24863
P07947	Q9HCN6
Q9HCN6	P06241
Q9HCN6	Q06187
Q9C0C7	O75143
P07333	P09603
P07333	Q6ZMJ4
P50053	P60891
O15123	Q02763
O14514	Q92556
Q92556	Q92608
P27824	P11166
P11166	P27797
P09012	O15355
O15355	P67809
O15355	P61247
P12643	P36894
P12643	Q6ZVN8
P12643	Q13873
P12643	Q6NW40
